Building ID,Building Name,Location,Description,Date,Energy Consumption (kWh),Occupancy (People),Carbon Emissions (kg CO2),HVAC Usage (Hours),Renewable Energy Contribution (%),Water Usage (Gallons),Outdoor Temperature (°F),Latitude,Longitude
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-23,1372.68,147,1482.49,9.0,9.48,1172.0,45,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-24,1385.68,142,1496.53,10.0,9.19,1130.56,77,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-25,0.0,166,1550.89,8.0,10.0,1257.25,85,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-26,1156.59,166,1249.12,11.0,9.46,1440.14,81,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-27,746.66,0,806.39,0.0,9.76,0.0,86,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-28,750.26,0,810.28,0.0,10.12,0.0,79,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-29,1202.37,130,1298.56,11.0,10.08,963.26,73,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-04-30,1327.76,175,1433.98,11.0,9.74,1297.94,53,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-01,1208.83,126,1305.54,11.0,9.37,958.16,93,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-02,1155.19,142,1247.6,11.0,9.91,1061.2,93,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-03,1088.26,150,1175.32,8.0,10.22,1215.78,77,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-04,781.83,0,844.38,0.0,10.88,0.0,96,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-05,848.47,0,916.35,0.0,9.49,0.0,64,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-06,1105.09,173,1193.5,11.0,10.72,1276.05,40,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-07,1414.77,145,1527.95,8.0,9.88,1054.69,84,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-08,1221.06,140,1318.75,9.0,10.23,1202.61,40,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-09,1277.71,146,1379.93,11.0,10.81,1079.18,85,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-10,1215.33,137,1312.55,8.0,10.34,1175.52,53,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-11,622.92,0,672.75,0.0,10.62,0.0,99,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-12,839.33,0,906.48,0.0,9.53,0.0,67,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-13,1113.92,153,1203.03,8.0,9.09,1277.95,71,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-14,1173.35,135,1267.22,8.0,10.34,972.09,43,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-15,1346.83,124,1454.57,8.0,9.77,989.0,40,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-16,1130.4,139,1220.83,11.0,10.28,1006.01,71,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-17,1166.48,172,1259.8,9.0,9.19,1447.11,67,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-18,750.53,0,810.57,0.0,10.14,0.0,69,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-19,616.46,0,665.78,0.0,10.25,0.0,87,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-20,1201.95,152,1298.11,9.0,10.9,1299.29,84,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-21,1306.74,124,1411.28,8.0,9.99,924.69,51,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-22,1429.57,129,1543.93,9.0,9.73,1060.77,86,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-23,1021.94,145,1103.69,9.0,10.78,1053.42,74,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-24,1398.59,169,1510.48,9.0,10.58,1225.24,87,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-25,854.46,0,922.81,0.0,10.05,0.0,35,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-26,680.42,0,734.86,0.0,9.13,0.0,75,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-27,978.86,159,1057.17,9.0,10.9,1207.38,85,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-28,1215.4,148,1312.63,10.0,9.14,1111.49,65,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-29,1062.99,164,1148.03,8.0,10.15,1237.28,37,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-30,1373.58,176,1483.47,10.0,9.7,1333.11,39,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-05-31,983.89,136,1062.61,10.0,10.07,1184.62,81,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-01,690.13,0,745.34,0.0,10.39,0.0,76,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-02,723.62,0,781.51,0.0,9.54,0.0,95,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-03,1185.98,162,1280.85,11.0,9.66,1177.34,50,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-04,1198.22,152,1294.08,8.0,10.52,1333.93,33,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-05,1413.97,131,1527.09,11.0,10.41,1038.33,48,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-06,1219.49,170,1317.05,9.0,9.75,1358.16,86,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-07,1237.98,131,1337.02,11.0,10.35,1075.93,34,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-08,604.65,0,653.03,0.0,10.21,0.0,46,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-09,598.66,0,646.56,0.0,10.05,0.0,38,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-10,1242.63,125,1342.04,9.0,9.35,1097.42,60,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-11,1229.35,161,1327.7,9.0,9.19,1410.58,76,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-12,1097.4,145,1185.2,10.0,9.05,1231.98,76,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-13,1217.56,136,1314.96,8.0,9.32,1173.96,79,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-14,1289.29,134,1392.43,8.0,10.38,1087.52,34,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-15,692.5,0,747.9,0.0,9.73,0.0,49,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-16,768.85,0,830.36,0.0,10.94,0.0,87,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-17,1246.62,145,1346.35,9.0,9.51,1235.43,77,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-18,1192.92,152,1288.36,9.0,9.36,1115.29,77,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-19,1302.78,131,1407.0,10.0,9.78,1030.35,86,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-20,1185.21,142,1280.02,8.0,9.62,1173.2,39,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-21,1279.58,137,1381.94,9.0,9.39,1032.51,47,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-22,582.64,0,629.25,0.0,10.79,0.0,97,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-23,641.53,0,692.85,0.0,9.56,0.0,76,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-24,1266.85,124,1368.19,8.0,10.29,960.19,80,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-25,1299.81,153,1403.8,9.0,10.3,1130.06,70,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-26,1217.48,146,1314.88,9.0,10.21,1254.74,65,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-27,1439.47,156,1554.63,9.0,9.45,1187.37,61,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-28,1190.14,142,1285.35,11.0,9.74,1107.25,44,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-29,686.46,0,741.37,0.0,10.67,0.0,33,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-06-30,2258.64,0,813.11,0.0,9.67,0.0,53,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-01,978.41,172,1056.69,10.0,9.8,1375.22,93,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-02,1280.36,120,1382.79,11.0,9.89,929.85,96,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-03,1026.36,146,1108.47,9.0,9.81,1209.73,79,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-04,1162.03,177,1254.99,10.0,10.61,1305.37,45,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-05,1150.7,140,1242.76,10.0,10.72,1025.55,63,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-06,596.9,0,644.65,0.0,10.7,0.0,63,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-07,768.6,0,830.09,0.0,10.09,0.0,87,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-08,1020.04,127,1101.65,10.0,10.89,998.73,57,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-09,1116.93,156,1206.29,11.0,10.67,1371.67,66,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-10,970.83,126,1048.5,10.0,10.64,964.71,92,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-11,1074.82,167,1160.81,8.0,9.74,1337.55,55,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-12,1228.97,326,1327.28,9.0,10.23,1326.27,45,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-13,733.71,0,792.41,0.0,10.28,0.0,47,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-14,600.38,0,648.41,0.0,9.24,0.0,39,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-15,1200.1,170,1296.1,10.0,10.58,1319.47,87,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-16,1154.23,143,1246.57,8.0,9.12,1164.8,52,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-17,1434.82,130,1549.61,8.0,10.56,988.54,86,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-18,1358.23,162,1466.89,11.0,9.82,1337.98,41,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-19,1183.13,157,1277.78,9.0,9.38,1257.98,70,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-20,728.23,0,786.49,0.0,10.62,0.0,74,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-21,767.17,0,828.55,0.0,9.23,0.0,38,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-22,1200.15,173,1296.16,11.0,9.11,1472.75,100,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-23,978.09,142,1056.34,10.0,9.3,1191.96,99,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-24,964.01,130,1041.13,10.0,10.43,1126.66,67,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-25,1298.64,160,1402.53,9.0,9.0,1182.76,68,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-26,1216.59,160,1313.91,9.0,10.46,1285.6,50,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-27,597.36,0,645.15,0.0,9.38,0.0,52,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-28,784.77,0,847.56,0.0,10.79,0.0,76,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-29,1435.31,132,1550.13,8.0,10.99,1009.76,95,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-30,1280.65,130,1383.1,10.0,10.81,1002.6,58,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-07-31,1281.72,131,1384.26,10.0,9.67,987.47,45,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-01,1110.33,130,1199.15,11.0,9.79,987.02,55,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-02,1175.24,139,1269.25,10.0,10.94,1098.22,47,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-03,823.98,0,889.9,0.0,10.13,0.0,60,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-04,774.9,0,836.89,0.0,10.03,0.0,93,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-05,1387.05,146,1498.01,11.0,10.5,1165.34,33,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-06,1249.55,139,1349.51,11.0,10.33,1010.55,76,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-07,1116.78,157,1206.12,8.0,9.05,1243.45,100,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-08,1119.69,146,1209.27,9.0,9.33,1212.18,77,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-09,1206.99,132,1303.55,9.0,10.18,965.65,89,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-10,618.47,0,667.94,0.0,9.15,0.0,100,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-11,792.69,0,856.11,0.0,10.51,0.0,46,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-12,1281.31,148,1383.81,10.0,9.08,1212.76,41,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-13,1333.38,150,1440.05,9.0,9.55,1234.27,38,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-14,1292.54,172,1395.95,9.0,10.54,1392.89,69,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-15,1383.76,151,1494.46,10.0,10.16,1268.23,80,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-16,1423.05,124,1536.9,8.0,10.88,997.93,91,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-17,753.09,0,813.34,0.0,9.96,0.0,97,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-18,797.21,0,860.99,0.0,10.49,0.0,82,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-19,1106.99,170,1195.55,8.0,10.76,1293.81,82,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-20,1244.63,176,1344.2,10.0,9.83,1461.37,39,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-21,1125.11,136,1215.12,11.0,10.5,1119.49,46,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-22,1130.54,122,1220.98,8.0,10.11,1027.15,70,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-23,1217.94,170,1315.38,8.0,9.73,1288.48,39,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-24,2114.43,0,761.2,0.0,9.14,0.0,87,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-25,640.3,0,691.52,0.0,10.84,0.0,89,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-26,1433.05,153,1547.7,11.0,9.01,1284.77,96,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-27,1393.46,128,1504.94,8.0,9.85,1112.82,74,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-28,1220.35,151,1317.97,8.0,9.0,1282.93,46,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-29,1002.04,158,1082.2,11.0,9.42,1305.78,100,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-30,997.78,156,1077.6,8.0,10.47,1198.39,53,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-08-31,709.46,0,766.21,0.0,10.2,0.0,46,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-01,789.59,0,852.76,0.0,9.61,0.0,85,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-02,1035.98,161,1118.85,8.0,9.85,1222.88,94,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-03,1319.22,135,1424.76,11.0,10.78,1014.43,37,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-04,1254.65,125,1355.02,9.0,10.43,1031.88,45,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-05,1259.86,136,1360.64,9.0,9.21,1135.66,96,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-06,1201.87,162,1298.02,8.0,9.65,1253.03,49,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-07,1750.23,0,630.09,0.0,9.68,0.0,68,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-08,834.42,0,901.18,0.0,10.04,0.0,51,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-09,974.8,172,1052.78,8.0,10.89,1373.03,50,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-10,1124.13,175,1214.06,8.0,10.16,1413.7,71,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-11,1065.27,145,1150.5,10.0,10.45,1044.17,58,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-12,1409.69,129,1522.46,8.0,9.53,936.61,74,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-13,1019.07,179,1100.59,9.0,9.23,1319.44,96,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-14,783.2,0,845.86,0.0,10.71,0.0,66,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-15,582.02,0,628.58,0.0,9.45,0.0,40,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-16,1009.63,145,1090.4,8.0,10.03,1102.81,62,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-17,1411.46,174,1524.37,10.0,9.71,1358.91,55,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-18,1157.69,163,1250.3,9.0,10.71,1419.82,100,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-19,1121.25,153,1210.95,8.0,9.4,1202.82,65,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-20,1058.98,172,1143.7,8.0,9.91,1405.09,46,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-21,775.26,0,837.28,0.0,9.77,0.0,68,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-22,739.68,0,798.85,0.0,9.88,0.0,98,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-23,1183.05,169,1277.7,10.0,10.66,1350.38,41,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-24,1016.86,120,1098.21,9.0,10.4,1015.73,94,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-25,1101.96,149,1190.12,9.0,9.82,1127.95,51,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-26,1025.46,131,1107.49,8.0,9.4,945.13,49,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-27,1261.08,138,1361.97,11.0,9.39,1069.96,51,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-28,679.06,0,733.38,0.0,9.02,0.0,73,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-29,585.21,0,632.03,0.0,10.88,0.0,35,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-09-30,1217.05,152,1314.41,10.0,9.77,1251.8,33,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-01,981.49,123,1060.01,9.0,10.1,1060.32,40,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-02,1010.24,169,1091.06,8.0,9.79,1302.41,35,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-03,1152.07,129,1244.24,10.0,10.6,1019.93,63,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-04,1195.49,170,1291.13,10.0,9.98,1294.09,56,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-05,830.86,0,897.33,0.0,10.15,0.0,83,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-06,653.51,0,705.79,0.0,10.61,0.0,33,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-07,1436.2,127,1551.1,11.0,9.79,1014.42,93,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-08,1382.71,144,1493.33,10.0,9.1,1037.34,99,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-09,1077.5,160,1163.7,8.0,9.23,1257.21,67,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-10,1270.96,162,1372.64,8.0,9.16,1410.15,68,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-11,1085.12,171,1171.93,11.0,10.55,1277.39,91,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-12,812.68,0,877.69,0.0,10.54,0.0,61,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-13,673.11,0,726.96,0.0,9.53,0.0,81,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-14,1204.68,155,1301.06,9.0,9.95,1206.15,68,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-15,1267.68,174,1369.1,8.0,9.76,1292.02,88,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-16,1259.97,163,1360.77,11.0,9.56,1421.42,39,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-17,990.37,156,1069.6,8.0,10.79,1255.44,37,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-18,1281.29,169,1383.79,8.0,9.08,1454.45,50,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-19,666.7,0,720.04,0.0,9.26,0.0,86,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-20,748.31,0,808.18,0.0,9.06,0.0,83,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-21,975.74,145,1053.8,11.0,10.97,1191.8,91,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-22,1037.59,174,1120.59,10.0,9.31,1509.41,89,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-23,1323.59,163,1429.47,10.0,9.4,1228.63,56,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-24,1290.38,133,1393.61,9.0,10.56,1124.43,73,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-25,1177.57,167,1271.77,11.0,10.31,1263.44,48,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-26,654.92,0,707.31,0.0,9.63,0.0,70,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-27,654.67,0,707.04,0.0,9.42,0.0,70,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-28,1396.05,126,1507.73,10.0,10.37,926.5,74,37.7749,-122.4194
5,Building E,San Francisco,Mixed-use space with retail and office tenants.,2024-10-29,1402.83,154,1515.06,9.0,10.51,1172.21,81,37.7749,-122.4194
